"multilabel_id","query","filters","gold_answers","answer","context","exact_match","f1","exact_match_context_scope","f1_context_scope","exact_match_document_id_scope","f1_document_id_scope","exact_match_document_id_and_context_scope","f1_document_id_and_context_scope","gold_contexts","rank","document_ids","gold_document_ids","offsets_in_document","gold_offsets_in_documents","offsets_in_context","gold_offsets_in_contexts","gold_answers_exact_match","gold_answers_f1","gold_documents_id_match","gold_contexts_similarity","type","node","eval_mode","index"
"f4694984c31f2fd3dfc5ec5f43dbb575","what was the actual year that the movie regarding the titans took place","","['1971']","1971","r's car accident took place AFTER the Championship game, on December 11, 1971. Bertier had been at a banquet honoring the players of the 1971, T.C. Wi",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Remember the Titans - Wikipedia Remember the Titans Jump to: navigation, search Remember the Titans Theatrical release poster Directed by Boaz Yakin Produced by Jerry Bruckheimer Chad Oman Written by Gregory Allen Howard Starring Denzel Washington Will Patton Donald Faison Nicole Ari Parker Music by Trevor Rabin Cinematography Philippe Rousselot Edited by Michael Tronick Production company Walt Disney Pictures Jerry Bruckheimer Films Technical Black Films Distributed by Buena Vista Pictures Release date September 29, 2000 (2000-09-29) Running time 113 minutes Country United States Language English Budget $30 million Box office $136.7 million Remember the Titans is a 2000 American sports film produced by Jerry Bruckheimer and directed by Boaz Yakin. The screenplay, written by Gregory Allen Howard, is based on the true story of African-American coach Herman Boone, portrayed by Denzel Washington, and his attempt to integrate the T.C. Williams High School football team in Alexandria, Virginia, in 1971. Will Patton portrays Bill Yoast, Boone's assistant coach. Real-life athletes Gerry Bertier and Julius Campbell are portrayed by Ryan Hurst and Wood Harris, respectively. The film was co-produced by Walt Disney Pictures and Jerry Bruckheimer Films and released by Buena Vista Pictures. On September 29, 2000, the film's soundtrack was released""]",3.0,"['2a736dc95eea8159eee632f3ab8a943e-7']","['f17b61c077165fd11382dc18ddeea866-0']","[{'start': 355, 'end': 359}]","[{'start': 1008, 'end': 1012}]","[{'start': 73, 'end': 77}]","[{'start': 1008, 'end': 1012}]","[1]","[1.0]","[0.0]","[43.333333333333336]","answer","Reader","integrated",2
"f4694984c31f2fd3dfc5ec5f43dbb575","what was the actual year that the movie regarding the titans took place","","['1971']","2016) (Learn how and when to remove this template message) While this movie is based on a true story, it has strayed from the actual events that had occurred on many occasions to add new elements of teamwork, commitment, and friendship to the film. Boone may not be the coach that Washington portrays in the movie; in interviews, many former Titans football players said they believed his coaching strategies had no correlation to their success, and were indeed too harsh, causing some players to quit. The Titans had a solid football team for many years and most of their games were large victories. By the end of the 1971"," 2016) (Learn how and when to remove this template message) While this movie is based on a true story, it has strayed from the actual events that had occurred on many occasions to add new elements of teamwork, commitment, and friendship to the film. Boone may not be the coach that Washington portrays in the movie; in interviews, many former Titans football players said they believed his coaching strategies had no correlation to their success, and were indeed too harsh, causing some players to quit. The Titans had a solid football team for many years and most of their games were large victories. By the end of the 1971",0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,"[""Remember the Titans - Wikipedia Remember the Titans Jump to: navigation, search Remember the Titans Theatrical release poster Directed by Boaz Yakin Produced by Jerry Bruckheimer Chad Oman Written by Gregory Allen Howard Starring Denzel Washington Will Patton Donald Faison Nicole Ari Parker Music by Trevor Rabin Cinematography Philippe Rousselot Edited by Michael Tronick Production company Walt Disney Pictures Jerry Bruckheimer Films Technical Black Films Distributed by Buena Vista Pictures Release date September 29, 2000 (2000-09-29) Running time 113 minutes Country United States Language English Budget $30 million Box office $136.7 million Remember the Titans is a 2000 American sports film produced by Jerry Bruckheimer and directed by Boaz Yakin. The screenplay, written by Gregory Allen Howard, is based on the true story of African-American coach Herman Boone, portrayed by Denzel Washington, and his attempt to integrate the T.C. Williams High School football team in Alexandria, Virginia, in 1971. Will Patton portrays Bill Yoast, Boone's assistant coach. Real-life athletes Gerry Bertier and Julius Campbell are portrayed by Ryan Hurst and Wood Harris, respectively. The film was co-produced by Walt Disney Pictures and Jerry Bruckheimer Films and released by Buena Vista Pictures. On September 29, 2000, the film's soundtrack was released""]",4.0,"['66420f0d10b0b6602e518ebca16a7f04-5']","['f17b61c077165fd11382dc18ddeea866-0']","[{'start': 530, 'end': 1153}]","[{'start': 1008, 'end': 1012}]","[{'start': 1, 'end': 624}]","[{'start': 1008, 'end': 1012}]","[0]","[0.019801980198019802]","[0.0]","[44.9438202247191]","answer","Reader","integrated",3
"5515141dff07490355801478fdbc5558","where did remember the titans camp take place","","['Gettysburg College']","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""offered an assistant coach's job by the school board and initially refuses, but reconsiders after the white players pledge to boycott the team if he does not participate. Dismayed at the prospect of the students losing their chances at scholarships, Yoast changes his mind and takes up the position of defensive coordinator under Boone. The black students have a meeting in the gymnasium in auditioning to play for the team until Boone arrives, but the meeting turns into a fiasco when Yoast and white students interrupt. On August 15, 1971, the players gather and journey to Gettysburg College, where their training camp takes place. As their days of training camp progress, black and white football team members frequently clash in racially motivated conflicts, including some between captains Gerry Bertier and Julius Campbell. But after forceful coaching and rigorous athletic training by Boone, which includes an early morning run to the Gettysburg cemetery, and a motivational speech, the team achieves racial harmony and success. After returning from football camp, Boone is told by a member of the school board that if he loses even a single game, he will be dismissed. Subsequently, the Titans go through the season undefeated while battling""]",1.0,"","['c5d5a608fd0e4995bed6e70562983d30-2']","[{'start': 0, 'end': 0}]","[{'start': 576, 'end': 594}]","[{'start': 0, 'end': 0}]","[{'start': 576, 'end': 594}]","[0]","[0]","[0.0]","[0.0]","answer","Reader","integrated",0
"5515141dff07490355801478fdbc5558","where did remember the titans camp take place","","['Gettysburg College']","Gettysburg College"," interrupt. On August 15, 1971, the players gather and journey to Gettysburg College, where their training camp takes place. As their days of training",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""offered an assistant coach's job by the school board and initially refuses, but reconsiders after the white players pledge to boycott the team if he does not participate. Dismayed at the prospect of the students losing their chances at scholarships, Yoast changes his mind and takes up the position of defensive coordinator under Boone. The black students have a meeting in the gymnasium in auditioning to play for the team until Boone arrives, but the meeting turns into a fiasco when Yoast and white students interrupt. On August 15, 1971, the players gather and journey to Gettysburg College, where their training camp takes place. As their days of training camp progress, black and white football team members frequently clash in racially motivated conflicts, including some between captains Gerry Bertier and Julius Campbell. But after forceful coaching and rigorous athletic training by Boone, which includes an early morning run to the Gettysburg cemetery, and a motivational speech, the team achieves racial harmony and success. After returning from football camp, Boone is told by a member of the school board that if he loses even a single game, he will be dismissed. Subsequently, the Titans go through the season undefeated while battling""]",2.0,"['c5d5a608fd0e4995bed6e70562983d30-2']","['c5d5a608fd0e4995bed6e70562983d30-2']","[{'start': 576, 'end': 594}]","[{'start': 576, 'end': 594}]","[{'start': 66, 'end': 84}]","[{'start': 576, 'end': 594}]","[1]","[1.0]","[1.0]","[100.0]","answer","Reader","integrated",1
"5515141dff07490355801478fdbc5558","where did remember the titans camp take place","","['Gettysburg College']","Chicago Sun-Times","Jump up to: Ebert, Roger (29 September 2000). Remember the Titans. Chicago Sun-Times. Retrieved 2013-02-27. Jump up ^ McCarthy, Todd (24 September 200",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""offered an assistant coach's job by the school board and initially refuses, but reconsiders after the white players pledge to boycott the team if he does not participate. Dismayed at the prospect of the students losing their chances at scholarships, Yoast changes his mind and takes up the position of defensive coordinator under Boone. The black students have a meeting in the gymnasium in auditioning to play for the team until Boone arrives, but the meeting turns into a fiasco when Yoast and white students interrupt. On August 15, 1971, the players gather and journey to Gettysburg College, where their training camp takes place. As their days of training camp progress, black and white football team members frequently clash in racially motivated conflicts, including some between captains Gerry Bertier and Julius Campbell. But after forceful coaching and rigorous athletic training by Boone, which includes an early morning run to the Gettysburg cemetery, and a motivational speech, the team achieves racial harmony and success. After returning from football camp, Boone is told by a member of the school board that if he loses even a single game, he will be dismissed. Subsequently, the Titans go through the season undefeated while battling""]",3.0,"['67722d39dd7a3b15ae6bae5d0432c7fc-16']","['c5d5a608fd0e4995bed6e70562983d30-2']","[{'start': 943, 'end': 960}]","[{'start': 576, 'end': 594}]","[{'start': 67, 'end': 84}]","[{'start': 576, 'end': 594}]","[0]","[0]","[0.0]","[38.0]","answer","Reader","integrated",2
"5515141dff07490355801478fdbc5558","where did remember the titans camp take place","","['Gettysburg College']","Deseret News","013-02-27. Jump up ^ Jeff, Vice (27 June 2002). Remember the Titans. Deseret News. Retrieved 2013-02-27. Jump up ^ ``AFI's 100 Years...100 Cheers Nomi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""offered an assistant coach's job by the school board and initially refuses, but reconsiders after the white players pledge to boycott the team if he does not participate. Dismayed at the prospect of the students losing their chances at scholarships, Yoast changes his mind and takes up the position of defensive coordinator under Boone. The black students have a meeting in the gymnasium in auditioning to play for the team until Boone arrives, but the meeting turns into a fiasco when Yoast and white students interrupt. On August 15, 1971, the players gather and journey to Gettysburg College, where their training camp takes place. As their days of training camp progress, black and white football team members frequently clash in racially motivated conflicts, including some between captains Gerry Bertier and Julius Campbell. But after forceful coaching and rigorous athletic training by Boone, which includes an early morning run to the Gettysburg cemetery, and a motivational speech, the team achieves racial harmony and success. After returning from football camp, Boone is told by a member of the school board that if he loses even a single game, he will be dismissed. Subsequently, the Titans go through the season undefeated while battling""]",4.0,"['80af9323709b6489c41dad575f83ca0a-17']","['c5d5a608fd0e4995bed6e70562983d30-2']","[{'start': 114, 'end': 126}]","[{'start': 576, 'end': 594}]","[{'start': 69, 'end': 81}]","[{'start': 576, 'end': 594}]","[0]","[0]","[0.0]","[36.66666666666667]","answer","Reader","integrated",3
"b0a364e1e243bbba823dad3bc7327fef","what was the final episode of quantum leap","","[""``Mirror Image''""]","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""him uttering ``Oh, boy!'' on discovering his situation), and then working with Al and Ziggy to figure out his new identity and whom he needs to help to ``set right what once went wrong'' and trigger the next leap. An episode typically ends as a cliffhanger showing the first few moments of Sam's next leap (along with him again uttering ``Oh, boy!'' on discovering his situation), which is repeated in the following episode's cold open. Though initially Sam's leaping is believed by Al and the others on the Quantum Leap team to be random, the characters come to believe in later seasons that someone or something is controlling Sam's leaping, and this is a central focus of the show's finale episode, ``Mirror Image''. When Sam leaps, his body is physically present in the past, although he appears to others as the person into whom he leaped. In one case, after leaping into a Vietnam veteran who has lost both legs, Sam is still able to walk normally, but appears to others as if he is floating. Sam's body and mind may become jumbled with those into whom he has leaped. In one situation, he leaps into a woman near the""]",1.0,"","['b0a6ce80bb7e104e08658eda722eef8f-4']","[{'start': 0, 'end': 0}]","[{'start': 702, 'end': 718}]","[{'start': 0, 'end': 0}]","[{'start': 702, 'end': 718}]","[0]","[0]","[0.0]","[0.0]","answer","Reader","integrated",0
"b0a364e1e243bbba823dad3bc7327fef","what was the final episode of quantum leap","","[""``Mirror Image''""]","Mirror Image''.","eaping, and this is a central focus of the show's finale episode, ``Mirror Image''. When Sam leaps, his body is physically present in the past, althou",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""him uttering ``Oh, boy!'' on discovering his situation), and then working with Al and Ziggy to figure out his new identity and whom he needs to help to ``set right what once went wrong'' and trigger the next leap. An episode typically ends as a cliffhanger showing the first few moments of Sam's next leap (along with him again uttering ``Oh, boy!'' on discovering his situation), which is repeated in the following episode's cold open. Though initially Sam's leaping is believed by Al and the others on the Quantum Leap team to be random, the characters come to believe in later seasons that someone or something is controlling Sam's leaping, and this is a central focus of the show's finale episode, ``Mirror Image''. When Sam leaps, his body is physically present in the past, although he appears to others as the person into whom he leaped. In one case, after leaping into a Vietnam veteran who has lost both legs, Sam is still able to walk normally, but appears to others as if he is floating. Sam's body and mind may become jumbled with those into whom he has leaped. In one situation, he leaps into a woman near the""]",2.0,"['b0a6ce80bb7e104e08658eda722eef8f-4']","['b0a6ce80bb7e104e08658eda722eef8f-4']","[{'start': 704, 'end': 719}]","[{'start': 702, 'end': 718}]","[{'start': 68, 'end': 83}]","[{'start': 702, 'end': 718}]","[1]","[1.0]","[1.0]","[100.0]","answer","Reader","integrated",1
"b0a364e1e243bbba823dad3bc7327fef","what was the final episode of quantum leap","","[""``Mirror Image''""]","Mirror Image'',","tnam War, and saving Al's marriage to Beth. In the final episode, ``Mirror Image'', Sam leaps through spacetime as himself (without replacing another ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""him uttering ``Oh, boy!'' on discovering his situation), and then working with Al and Ziggy to figure out his new identity and whom he needs to help to ``set right what once went wrong'' and trigger the next leap. An episode typically ends as a cliffhanger showing the first few moments of Sam's next leap (along with him again uttering ``Oh, boy!'' on discovering his situation), which is repeated in the following episode's cold open. Though initially Sam's leaping is believed by Al and the others on the Quantum Leap team to be random, the characters come to believe in later seasons that someone or something is controlling Sam's leaping, and this is a central focus of the show's finale episode, ``Mirror Image''. When Sam leaps, his body is physically present in the past, although he appears to others as the person into whom he leaped. In one case, after leaping into a Vietnam veteran who has lost both legs, Sam is still able to walk normally, but appears to others as if he is floating. Sam's body and mind may become jumbled with those into whom he has leaped. In one situation, he leaps into a woman near the""]",3.0,"['7b8ed73aec8ebaab1768875ca17ea716-7']","['b0a6ce80bb7e104e08658eda722eef8f-4']","[{'start': 91, 'end': 106}]","[{'start': 702, 'end': 718}]","[{'start': 68, 'end': 83}]","[{'start': 702, 'end': 718}]","[1]","[1.0]","[0.0]","[57.04697986577181]","answer","Reader","integrated",2
"b0a364e1e243bbba823dad3bc7327fef","what was the final episode of quantum leap","","[""``Mirror Image''""]","the series finale episode, which featured the original theme music","arranged for the fifth season, except for the series finale episode, which featured the original theme music. Scores for the episodes were composed by",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""him uttering ``Oh, boy!'' on discovering his situation), and then working with Al and Ziggy to figure out his new identity and whom he needs to help to ``set right what once went wrong'' and trigger the next leap. An episode typically ends as a cliffhanger showing the first few moments of Sam's next leap (along with him again uttering ``Oh, boy!'' on discovering his situation), which is repeated in the following episode's cold open. Though initially Sam's leaping is believed by Al and the others on the Quantum Leap team to be random, the characters come to believe in later seasons that someone or something is controlling Sam's leaping, and this is a central focus of the show's finale episode, ``Mirror Image''. When Sam leaps, his body is physically present in the past, although he appears to others as the person into whom he leaped. In one case, after leaping into a Vietnam veteran who has lost both legs, Sam is still able to walk normally, but appears to others as if he is floating. Sam's body and mind may become jumbled with those into whom he has leaped. In one situation, he leaps into a woman near the""]",4.0,"['ab4db39ada8ac2b7973e1df4eb841429-9']","['b0a6ce80bb7e104e08658eda722eef8f-4']","[{'start': 504, 'end': 570}]","[{'start': 702, 'end': 718}]","[{'start': 42, 'end': 108}]","[{'start': 702, 'end': 718}]","[0]","[0]","[0.0]","[47.333333333333336]","answer","Reader","integrated",3
"c71ab587e605f629dcab9c07529e2af6","where does junior want to go to find hope","","['off the rez']","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Junior through difficult times dealing with playing against his home reservation. Themes and symbolism(edit) Hope and dreams(edit) Throughout the novel, Junior shares his dreams with the readers. In the first chapter, he dreams of becoming a cartoon artist in order to get rich and escape the cycles of poverty and abuse on the reservation. The idea that hope exists off the rez is echoed in later chapters, where Junior finds himself caught between home on the reservation and pursuing his dreams in the outside world. Junior asks his parents, ``Who has the most hope?'' to which they answer ``White people''. The rez is characterized by lack of opportunity and poor education, the solution to which appears to lie in the Western world. Hence, the novel explores the theme of hope and dreams through Junior's struggles to find a path to break free of his seemingly doomed fate on the reservation. Bullying(edit) Junior admits to being a target of bullying due to his appearance and medical history (lisp, seizures, water on the brain). He reveals this information in a way that is both comical as well as sympathetic; he invites readers to share and relate to his experience being bullied. After""]",1.0,"","['805c40824e6500a14134a9d8cba7485a-12']","[{'start': 0, 'end': 0}]","[{'start': 367, 'end': 378}]","[{'start': 0, 'end': 0}]","[{'start': 367, 'end': 378}]","[0]","[0]","[0.0]","[0.0]","answer","Reader","integrated",0
"c71ab587e605f629dcab9c07529e2af6","where does junior want to go to find hope","","['off the rez']","the locker room","ce at home and their lack of hope for a future; ashamed, he runs to the locker room, where he vomits and then breaks down in tears. Later, Junior rece",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""Junior through difficult times dealing with playing against his home reservation. Themes and symbolism(edit) Hope and dreams(edit) Throughout the novel, Junior shares his dreams with the readers. In the first chapter, he dreams of becoming a cartoon artist in order to get rich and escape the cycles of poverty and abuse on the reservation. The idea that hope exists off the rez is echoed in later chapters, where Junior finds himself caught between home on the reservation and pursuing his dreams in the outside world. Junior asks his parents, ``Who has the most hope?'' to which they answer ``White people''. The rez is characterized by lack of opportunity and poor education, the solution to which appears to lie in the Western world. Hence, the novel explores the theme of hope and dreams through Junior's struggles to find a path to break free of his seemingly doomed fate on the reservation. Bullying(edit) Junior admits to being a target of bullying due to his appearance and medical history (lisp, seizures, water on the brain). He reveals this information in a way that is both comical as well as sympathetic; he invites readers to share and relate to his experience being bullied. After""]",2.0,"['965734844e41e1285c2178d30d6e9198-6']","['805c40824e6500a14134a9d8cba7485a-12']","[{'start': 256, 'end': 271}]","[{'start': 367, 'end': 378}]","[{'start': 68, 'end': 83}]","[{'start': 367, 'end': 378}]","[0]","[0]","[0.0]","[51.33333333333333]","answer","Reader","integrated",1
